date,month,time,desc,type,year,event
2022-05-05,05,17h00,"Entretien téléphonique avec M. Macky SALL, Président de la République du Sénégal.",Entretien,2022,True
2022-05-05,05,17h30,"Entretien téléphonique avec M. Azali ASSOUMANI, Président de l'Union des Comores puis avec M. Mohamed Ould GHAZOUANI, Président de la République islamique de Mauritanie.",Entretien,2022,True
2022-05-05,05,18h00,"Entretien téléphonique avec M. Abdel FATTAH AL-SISSI, Président de la République arabe d’Egypte.",Entretien,2022,True
2022-05-05,05,18h30,"Entretien téléphonique avec M. Abdelmadjid TEBBOUNE, Président de la République algérienne démocratique et populaire.",Entretien,2022,True
2022-05-06,05,11h30,"Entretien téléphonique avec M. Kaïs SAÏED, Président de la République tunisienne.",Entretien,2022,True
2022-05-06,05,12h00,"Entretien téléphonique avec M. Mahamat DEBY, Président du Conseil militaire de transition du Tchad.",Entretien,2022,True
2022-05-06,05,12h30,"Entretien téléphonique avec Cheikh Mohammed Bin Zayed AL NAHYAN, Prince héritier d’Abou Dabi.",Entretien,2022,True
2022-05-06,05,16h00,"Entretien avec M. Bill GATES, co-président de la Fondation Bill et Melinda GATES.",Entretien,2022,True
2022-05-06,05,17h30,"Entretien téléphonique avec M. Boris JOHNSON, Premier ministre du Royaume-Uni.",Entretien,2022,True
2022-05-06,05,18h30,"Entretien avec M. Gérard LARCHER, Président du Sénat.",Entretien,2022,True
2022-05-07,05,11h00,Cérémonie d'investiture du Président de la République.,Cérémonie officielle,2022,True
2022-05-08,05,Matin,Cérémonie de commémoration du 77ème anniversaire de la Victoire du 8 mai 1945.,Cérémonie officielle,2022,True
2022-05-08,05,17h00,Visioconférence des membres du G7 relative à la situation en Ukraine.,Réunion,2022,True
2022-05-09,05,11h30,Déplacement au Parlement européen à Strasbourg à l'occasion de la journée de l'Europe.,Cérémonie officielle,2022,True
2022-05-09,05,18h00,Déplacement à Berlin.,Voyage officiel,2022,True
2022-05-10,05,12h00,"Entretien téléphonique avec Xi JINPING, Président de la République populaire de Chine.",Entretien,2022,True
2022-05-10,05,16h20,"Journée nationale des mémoires de la traite, de l'esclavage et de leurs abolitions.",Cérémonie officielle,2022,True
2022-05-11,05,12h00,Conseil des ministres.,Conseil des ministres,2022,True
2022-05-12,05,16h00,"Entretien téléphonique avec M. Sergio MATTARELLA, Président de la République italienne.",Entretien,2022,True
2022-05-12,05,17h00,"Entretien téléphonique avec M. João LOURENCO, Président de la République d’Angola.",Entretien,2022,True
2022-05-12,05,17h30,"Entretien téléphonique avec M. Justin TRUDEAU, Premier ministre du Canada.",Entretien,2022,True
2022-05-12,05,18h00,"Entretien téléphonique avec M. Mustafa AL-KADHIMI, Premier ministre de la République d’Irak.",Entretien,2022,True
2022-05-12,05,18h30,"Entretien téléphonique avec Mme Mette FREDERIKSEN, Première ministre du Royaume du Danemark.",Entretien,2022,True
2022-05-12,05,19h00,"Entretien téléphonique avec Mme Magdalena ANDERSSON, Première ministre du Royaume de Suède.",Entretien,2022,True
2022-05-12,05,19h30,"Entretien téléphonique avec M. Alassane OUATTARA, Président de la République de Côte d’Ivoire.",Entretien,2022,True
2022-05-13,05,12h00,"Entretien avec M. Alberto Ángel FERNANDEZ, Président de la République argentine.",Entretien,2022,True
2022-05-13,05,18h00,"Entretien téléphonique avec le Prince héritier d’Abou Dabi, Cheikh Mohammed Bin Zayed AL NAHYAN.",Entretien,2022,True
2022-05-15,05,Toute la journée,Déplacement aux Emirats arabes unis.,Voyage officiel,2022,True
2022-05-16,05,13h00,"Déjeuner de travail avec Charles MICHEL, Président du Conseil européen.",Déjeuner,2022,True
2022-05-17,05,12h30,"Entretien téléphonique avec Naftali BENNETT, Premier ministre d'Israël.",Entretien,2022,True
2022-05-17,05,13h00,"Déjeuner de travail avec Élisabeth BORNE, Première ministre.",Déjeuner,2022,True
2022-05-17,05,16h00,"Entretien téléphonique avec Volodymyr ZELENSKY, Président de la République d'Ukraine.",Entretien,2022,True
2022-05-18,05,16h45,"Entretien téléphonique avec Roumen RADEV, Président de la République de Bulgarie.",Entretien,2022,True
2022-05-18,05,17h15,"Entretien téléphonique avec Kiril PETKOV, Premier ministre de Bulgarie.",Entretien,2022,True
2022-05-18,05,17h45,Entretien téléphonique avec Dimitar KOVACEVSKI Premier ministre de Macédoine du Nord.,Entretien,2022,True
2022-05-19,05,16h00,"Entretien avec Mme Maia SANDU, Présidente de la République de Moldavie.",Entretien,2022,True
2022-05-23,05,10h00,Conseil des ministres.,Conseil des ministres,2022,True
2022-05-24,05,10h00,Conseil de défense et de sécurité nationale.,Conseil de défense,2022,True
2022-05-26,05,11h00,"Entretien téléphonique avec Anthony ALBANESE, Premier ministre du Commonwealth d'Australie.",Entretien,2022,True
2022-05-26,05,11h30,"Entretien téléphonique avec Recep Tayyip ERDOGAN, Président de la République de Turquie.",Entretien,2022,True
2022-05-27,05,11h30,"Entretien téléphonique avec Massoud BARZANI, ancien Président de la Région autonome du Kurdistan d’Irak.",Entretien,2022,True
2022-05-27,05,12h00,"Entretien téléphonique avec Ursula VON DER LEYEN, Présidente de la Commission européenne.",Entretien,2022,True
2022-05-28,05,11h30,"Entretien téléphonique avec le Chancelier de la République fédérale d’Allemagne, Olaf SCHOLZ, et le Président de la fédération de Russie, Vladimir POUTINE.",Entretien,2022,True
2022-05-30,05,Après-midi,Conseil européen extraordinaire.,Sommet,2022,True
2022-05-31,05,Matin,Conseil européen extraordinaire.,Sommet,2022,True
2022-05-31,05,Après-midi,"Déplacement sur l’accès aux soins urgents et non programmés au Centre Hospitalier de Cherbourg, dans la Manche.",Déplacement,2022,True
2022-06-01,06,10h00,Conseil des ministres.,Conseil des ministres,2022,True
2022-06-01,06,12h50,"Entretien téléphonique avec M. Fumio KISHIDA, Premier ministre du Japon.",Entretien,2022,True
2022-06-01,06,13h15,Déjeuner avec la Première ministre.,Déjeuner,2022,True
2022-06-01,06,16h00,Hommage national à Françoise Rudetzki.,Cérémonie officielle,2022,True
2022-06-02,06,Matin,"Déplacement à Marseille, dans les Bouches-du-Rhône, sur le thème de l’éducation.",Déplacement,2022,True
2022-06-02,06,18h30,Cérémonie de ravivage de la Flamme sous l’Arc de Triomphe à l’occasion du Jubilé de platine de S.M. la Reine Elizabeth II.,Cérémonie officielle,2022,True
2022-06-02,06,23h00,"Entretien téléphonique avec Mme Jacinda ARDERN, Première ministre de la Nouvelle-Zélande.",Entretien,2022,True
2022-06-03,06,12h15,Remise de décoration individuelle.,Cérémonie officielle,2022,True
2022-06-03,06,13h30,"Déjeuner de travail avec Ursula VON DER LEYEN, Présidente de la Commission européenne.",Déjeuner,2022,True
2022-06-03,06,16h00,Réception avec les acteurs de l'esport français à l'occasion de la TrackMania Cup.,Réception,2022,True
2022-06-03,06,17h00,"Entretien avec M. Michael BLOOMBERG, Envoyé spécial des Nations Unies pour l’ambition et les solutions en faveur du climat.",Entretien,2022,True
2022-06-04,06,11h30,Entretien téléphonique avec le Roi Abdallah II de Jordanie.,Entretien,2022,True
2022-06-04,06,12h00,"Entretien téléphonique avec Mahmoud ABBAS, Président de l’Autorité palestinienne.",Entretien,2022,True
2022-06-07,06,13h15,"Déjeuner de travail avec M. António COSTA, Premier ministre du Portugal.",Déjeuner,2022,True
2022-06-07,06,18h15,"Entretien avec M. Petr FIALA, Premier ministre de la République tchèque.",Entretien,2022,True
2022-06-08,06,09h00,Entretien avec la Première ministre.,Entretien,2022,True
2022-06-08,06,10h00,Conseil des ministres.,Conseil des ministres,2022,True
2022-06-08,06,16h45,Déplacement à Clichy-sous-Bois.,Déplacement,2022,True
2022-06-08,06,20h20,"Diner de travail avec M. Mario DRAGHI, Président du Conseil des ministres de la République d’Italie.",Dîner,2022,True
2022-06-09,06,Toute la journée,Déplacement dans le Tarn.,Déplacement,2022,True
2022-06-09,06,20h00,"Entretien téléphonique avec Volodymyr ZELENSKY, Président de la République d'Ukraine.",Entretien,2022,True
2022-06-10,06,09h30,Réunion des conseils scientifiques COVID-19 européens.,Réunion,2022,True
2022-06-10,06,11h00,"Entretien avec Macky SALL, Président de la République du Sénégal.",Entretien,2022,True
2022-06-10,06,13h00,Déjeuner de travail avec les organisations syndicales.,Entretien,2022,True
2022-06-12,06,12h30,Vote au Touquet dans le cadre du 1er tour des élections législatives.,Vote,2022,True
2022-06-13,06,09h30,"Entretien avec M. Alexander DE CROO, Premier ministre de Belgique.",Entretien,2022,True
2022-06-13,06,11h00,Déplacement au salon Eurosatory.,Déplacement,2022,True
2022-06-14,06,10h00,Conseil des ministres.,Conseil des ministres,2022,True
2022-06-14,06,Après-midi,Déplacement en Roumanie.,Voyage officiel,2022,True
2022-06-15,06,Matin,Déplacement en Roumanie.,Voyage officiel,2022,True
2022-06-15,06,Après-midi,Déplacement en Moldavie.,Voyage officiel,2022,True
2022-06-16,06,Toute la journée,Déplacement en Ukraine.,Voyage officiel,2022,True
2022-06-17,06,16h00,Déplacement au salon Vivatech.,Déplacement,2022,True
2022-06-18,06,11h00,Commémoration du 82ème anniversaire de l’Appel du 18 juin 1940 au Mont Valérien.,Cérémonie officielle,2022,True
2022-06-21,06,10h00,"Entretien avec M. Christian JACOB, Président des Républicains.",Entretien,2022,True
2022-06-21,06,11h00,"Entretien avec M. Olivier FAURE, Premier secrétaire du Parti socialiste.",Entretien,2022,True
2022-06-21,06,12h00,"Entretien avec M. Jens STOLTENBERG, Secrétaire général de l’OTAN.",Entretien,2022,True
2022-06-21,06,14h00,"Entretien avec M. François BAYROU, Président du MODEM.",Entretien,2022,True
2022-06-21,06,15h00,"Entretien avec M. Stanislas GUERINI, Délégué général de Renaissance.",Entretien,2022,True
2022-06-21,06,17h30,"Entretien avec Mme Marine LE PEN, députée Rassemblement national du Pas-de-Calais.",Entretien,2022,True
2022-06-21,06,18h30,"Entretien avec M. Fabien ROUSSEL, Secrétaire national du Parti communiste français.",Entretien,2022,True
2022-06-22,06,09h00,"Entretien avec M. Julien BAYOU, Secrétaire national d’Europe Ecologie - Les Verts.",Entretien,2022,True
2022-06-22,06,10h00,"Entretien avec M. Franck RIESTER, Président d’AGIR.",Entretien,2022,True
2022-06-22,06,11h00,"Entretien avec M. Adrien QUATENNENS, député La France insoumise du Nord.",Entretien,2022,True
2022-06-22,06,12h00,"Entretien avec M. Edouard PHILIPPE, Président d’Horizons.",Entretien,2022,True
2022-06-22,06,20h00,Adresse aux Français.,Discours,2022,True
2022-06-23,06,09h30,Réunion de travail des dirigeants de l’Union européenne et des pays des Balkans occidentaux.,Réunion,2022,True
2022-06-23,06,15h00,"Réunion des chefs d’Etat et de gouvernement avec Mme Roberta METSOLA, présidente du Parlement européen.",Réunion,2022,True
2022-06-24,06,10h00,Sommet de la zone euro des chefs d’Etat et de gouvernement.,Sommet,2022,True
2022-06-25,06,Après-midi,Sommet du G7 à Elmau en Allemagne.,Sommet,2022,True
2022-06-26,06,Toute la journée,Sommet du G7 à Elmau en Allemagne.,Sommet,2022,True
2022-06-27,06,Toute la journée,Sommet du G7 à Elmau en Allemagne.,Sommet,2022,True
2022-06-28,06,Matin,Sommet du G7 à Elmau en Allemagne.,Sommet,2022,True
2022-06-28,06,Après-midi,Sommet de l'OTAN à Madrid.,Sommet,2022,True
2022-06-29,06,Toute la journée,Sommet de l'OTAN à Madrid.,Sommet,2022,True
2022-06-30,06,Matin,Sommet de l'OTAN à Madrid.,Sommet,2022,True
2022-06-30,06,Après-midi,Déplacement au Portugal dans le cadre de la conférence des nations unies sur les Océans.,Sommet,2022,True
2022-07-01,07,13h00,"Déjeuner de travail avec M. Anthony ALBANESE, Premier ministre d’Australie.",Déjeuner,2022,True
2022-07-04,07,13h00,Déjeuner avec la Première ministre.,Déjeuner,2022,True
2022-07-04,07,16h00,Conseil des ministres.,Conseil des ministres,2022,True
2022-07-04,07,18h00,Remise du prix du public de l’exposition « Regards sur l’Élysée ».,Réception,2022,True
2022-07-04,07,20h00,"Dîner de travail avec M. Olaf SCHOLZ, Chancelier de la République fédérale d’Allemagne.",Dîner,2022,True
2022-07-05,07,10h00,"Réunion de travail relative au pouvoir d’achat, à l’énergie et aux finances publiques avec la Première ministre et les ministres en charge.",Réunion,2022,True
2022-07-05,07,15h30,"Entretien avec M. Yaïr LAPID, Premier ministre de l’Etat d’Israël.",Entretien,2022,True
2022-07-05,07,17h30,Remise de décoration individuelle.,Réception,2022,True
2022-07-06,07,11h00,"Entretien avec M. François VILLEROY DE GALHAU, Gouverneur de la Banque de France.",Entretien,2022,True
2022-07-06,07,12h15,"Entretien avec M. Christophe SOULARD, Premier Président de la Cour de cassation.",Entretien,2022,True
2022-07-07,07,10h00,Remise du rapport du Haut comité d'évaluation de la condition militaire.,Remise de rapport,2022,True
2022-07-07,07,11h00,"Entretien avec M. Sébastien LECORNU, Ministre des Armées.",Entretien,2022,True
2022-07-07,07,12h00,"Entretien avec M. Thierry BURKHARD, Chef d’Etat-Major des armées.",Entretien,2022,True
2022-07-07,07,16h00,Conseil des ministres.,Conseil des ministres,2022,True
2022-07-07,07,18h00,"Entretien avec M. Philippe ETIENNE, Ambassadeur de France aux Etats-Unis.",Entretien,2022,True
2022-07-07,07,19h00,Réception des députés de la majorité.,Réception,2022,True
2022-07-08,07,10h00,Remise du rapport des États Généraux de la Justice.,Remise de rapport,2022,True
2022-07-11,07,10h00,Conseil de défense.,Conseil de défense,2022,True
2022-07-11,07,11h30,Prise d'armes à l'Hôtel National des Invalides.,Cérémonie officielle,2022,True
2022-07-11,07,14h30,"Signature du registre de condoléances à l’ambassade du Japon en France suite au décès de l’ancien Premier ministre japonais, M. Shinzo ABE.",Déplacement,2022,True
2022-07-11,07,Après-midi,Cinquième édition du sommet Choose France à Versailles.,Sommet,2022,True
2022-07-12,07,Après-midi,"Déplacement dans l’entreprise ST Microelectronics à Crolles, en Isère.",Déplacement,2022,True
2022-07-13,07,10h00,Conseil des ministres.,Conseil des ministres,2022,True
2022-07-13,07,13h00,Déjeuner avec la Première ministre.,Déjeuner,2022,True
2022-07-13,07,18h30,Rencontre avec les troupes appelées à défiler à l’occasion de la fête nationale du 14 juillet 2022 - Hôtel de Brienne,Cérémonie officielle,2022,True
2022-07-14,07,10h00,Défilé militaire à l’occasion de la Fête nationale.,Cérémonie officielle,2022,True
2022-07-14,07,13h10,Interview télévisée.,Interview,2022,True
2022-07-15,07,11h00,"Entretien avec Monsieur Pierre MOSCOVICI, premier président de la Cour des Comptes, à l’occasion de la remise du rapport de la Cour de comptes.",Entretien,2022,True
2022-07-15,07,14h15,"Déplacement au Centre opérationnel de gestion interministérielle des crises (COGIC) au ministère de l’Intérieur, place Beauvau.",Déplacement,2022,True
2022-07-16,07,11h00,"Entretien avec Recep Tayyip ERDOGAN, Président de la République de Turquie.",Entretien,2022,True
2022-07-17,07,Après-midi,Commémoration du 80ème anniversaire de la Rafle du Vel d’Hiv à Pithiviers.,Cérémonie officielle,2022,True
2022-07-18,07,Toute la journée,"Visite d'Etat du Président des Emirats arabes unis, Cheikh Mohammed Bin Zayed AL NAHYAN.",Visite d'État,2022,True
2022-07-18,07,16h00,"Entretien avec M. Tedros Adhanom GHEBREYESUS, directeur général de l'Organisation mondiale de la santé (OMS).",Entretien,2022,True
2022-07-18,07,18h00,"Entretien avec Yaël Braun-Pivet, Présidente de l'Assemblée nationale.",Entretien,2022,True
2022-07-19,07,09h30,"Entretien avec le chef d’Etat-Major des armées, M. Thierry BURKHARD.",Entretien,2022,True
2022-07-19,07,10h00,Conseil de défense et de sécurité nationale.,Conseil de défense,2022,True
2022-07-19,07,Après-midi,"Remise du rapport de la Défenseure des droits, Claire Hédon.",Remise de rapport,2022,True
2022-07-20,07,10h00,Conseil des ministres.,Conseil des ministres,2022,True
2022-07-20,07,12h00,"Déjeuner de travail avec M. Mahmoud ABBAS, le Président de l’Autorité palestinienne.",Déjeuner,2022,True
2022-07-20,07,Après-midi,"Déplacement en Gironde aux côtés des sapeurs-pompiers, des personnels de la sécurité civile, des forces de l’ordre, des élus et de l’ensemble des personnes mobilisées pour maitriser les feux et prendre en charge les habitants sinistrés.",Déplacement,2022,True
2022-07-21,07,Toute la journée,Déplacement dans les Hautes-Pyrénées.,Déplacement,2022,True
2022-07-22,07,10h00,"Entretien avec M. Gérard LARCHER, Président du Sénat.",Entretien,2022,True
2022-07-22,07,11h15,"Entretien avec Bill NELSON, Administrateur de la National Aeronautics and Space Administration (NASA).",Entretien,2022,True
2022-07-22,07,12h15,"Entretien avec M. Abdel FATTAH AL-SISSI, Président de la République arabe d’Egypte.",Entretien,2022,True
2022-07-22,07,16h00,Cérémonie de remise de lettres de créances.,Cérémonie officielle,2022,True
2022-07-23,07,11h15,"Entretien téléphonique avec le Président de la République islamique d’Iran, M. Ebrahim RAÏSSI.",Entretien,2022,True
2022-07-25,07,10h00,Réunion du Conseil Olympique et Paralympique.,Réunion,2022,True
2022-07-25,07,12h00,"Entretien avec M. Thomas BACH, Président du Comité International Olympique et M. Tony ESTANGUET, Président du Comité d’Organisation des Jeux Olympiques et Paralympiques 2024.",Entretien,2022,True
2022-07-25,07,13h00,Déjeuner avec la Première ministre.,Déjeuner,2022,True
2022-07-26,07,Toute la journée,Déplacement au Cameroun.,Voyage officiel,2022,True
2022-07-27,07,08h45,Déplacement au Bénin.,Voyage officiel,2022,True
2022-07-28,07,Matin,Déplacement en Guinée-Bissau.,Voyage officiel,2022,True
2022-07-28,07,20h30,"Diner de travail avec M. Mohammed Bin Salman Bin Abdulaziz AL-SAOUD, Prince-héritier, vice-premier ministre, ministre de la Défense du Royaume d’Arabie saoudite.",Dîner,2022,True
2022-07-29,07,11h00,Conseil des ministres.,Conseil des ministres,2022,True
2022-08-01,08,11h30,"Entretien téléphonique avec M. Volodymyr ZELENSKY, Président de la République d'Ukraine.",Entretien,2022,True
2022-08-03,08,Après-midi,"Entretien avec Macky SALL, Président de la République du Sénégal.",Entretien,2022,True
2022-08-03,08,Après-midi,"Entretien téléphonique avec M. Nikol PACHINIAN, Premier ministre d'Arménie.",Entretien,2022,True
2022-08-04,08,19h30,"Entretien téléphonique avec M. Ilham ALIEV, Président de la République d’Azerbaïdjan.",Entretien,2022,True
2022-08-09,08,11h30,"Entretien téléphonique avec M. Kaïs SAÏED, Président de la République tunisienne.",Entretien,2022,True
2022-08-09,08,15h30,"Entretien téléphonique avec Boris JOHNSON, Premier ministre du Royaume-Uni.",Entretien,2022,True
2022-08-16,08,11h15,"Entretien téléphonique avec M. Volodymyr ZELENSKY, Président de la République d'Ukraine.",Entretien,2022,True
2022-08-16,08,15h45,"Entretien téléphonique avec M. Narendra MODI, Premier ministre de l’Inde.",Entretien,2022,True
2022-08-19,08,12h00,"Entretien téléphonique avec M. Vladimir POUTINE, Président de la Fédération de Russie.",Entretien,2022,True
2022-08-19,08,19h00,Commémoration du 78ème anniversaire de la libération de Bormes-les-Mimosas.,Déplacement,2022,True
2022-08-20,08,12h45,"Entretien téléphonique avec M. Abdelmadjid TEBBOUNE, Président de la République algérienne démocratique et populaire.",Entretien,2022,True
2022-08-21,08,15h30,"Conférence téléphonique avec le Chancelier Scholz, le Président Biden et le Premier ministre Johnson.",Entretien,2022,True
2022-08-22,08,15h00,"Entretien avec le Premier ministre d’Israël, Yaïr LAPID.",Entretien,2022,True
2022-08-23,08,20h00,"Dîner avec Mme Elisabeth BORNE, Première ministre.",Dîner,2022,True
2022-08-24,08,10h00,Conseil des ministres.,Conseil des ministres,2022,True
2022-08-24,08,16h00,"Entretien avec M. Pap NDIAYE, Ministre de l'Éducation nationale et de la Jeunesse.",Entretien,2022,True
2022-08-25,08,09h00,"Entretien avec M. Rafael Mariano GROSSI, Directeur général de l'Agence internationale de l'énergie atomique.",Entretien,2022,True
2022-08-25,08,10h30,Ouverture de la réunion des recteurs d’académie.,Discours,2022,True
2022-08-25,08,Après-midi,Visite officielle et d’amitié en République algérienne démocratique et populaire.,Voyage officiel,2022,True
2022-08-26,08,Toute la journée,Visite officielle et d’amitié en République algérienne démocratique et populaire.,Voyage officiel,2022,True
2022-08-27,08,Toute la journée,Visite officielle et d’amitié en République algérienne démocratique et populaire.,Voyage officiel,2022,True
2022-08-29,08,10h00,"Entretien avec Eric TRAPPIER, Président-directeur général de Dassault.",Entretien,2022,True
2022-08-29,08,11h30,"Entretien avec Mateusz Morawiecki, Président du Conseil des ministres de Pologne.",Entretien,2022,True
2022-08-29,08,13h00,"Déjeuner de travail avec sa Majesté le Roi Hamad bin Isa AL KHALIFA, Roi du Bahreïn.",Déjeuner,2022,True
2022-08-29,08,16h00,"Entretien avec Andry RAJOELINA, Président de la République de Madagascar.",Entretien,2022,True
2022-08-30,08,09h00,"Entretien avec Paul HUDSON, Directeur général de Sanofi.",Entretien,2022,True
2022-08-30,08,11h00,"Entretien avec le Général d’armée Thierry BURKHARD, Chef d’Etat-Major des armées.",Entretien,2022,True
2022-08-30,08,13h00,Déjeuner de travail avec la Première ministre.,Déjeuner,2022,True
2022-08-30,08,15h00,"Entretien avec Sébastien LECORNU, ministre des Armées.",Entretien,2022,True
2022-08-30,08,16h00,Conseil de défense et de sécurité nationale.,Conseil de défense,2022,True
2022-08-30,08,17h30,Réunion de travail avec la Première ministre et les ministres concernés sur le Service national universel.,Réunion,2022,True
2022-08-30,08,19h15,"Entretien avec Xavier BETTEL, Premier ministre du Luxembourg.",Entretien,2022,True
2022-08-31,08,08h30,"Entretien avec Charles MICHEL, Président du Conseil européen.",Entretien,2022,True
2022-08-31,08,Toute la journée,Conseil des ministres suivi d’un séminaire gouvernemental.,Conseil des ministres,2022,True
2022-09-01,09,11h00,Conférence des ambassadrices et des ambassadeurs.,Conférence,2022,True
2022-09-01,09,13h30,"Déjeuner de travail avec Robert GOLOB, Premier ministre de la République de Slovénie.",Déjeuner,2022,True
2022-09-01,09,19h00,Rencontres franco-allemandes d’Evian.,Déplacement,2022,True
2022-09-02,09,10h00,Conseil de défense et de sécurité nationale sur l’énergie.,Conseil de défense,2022,True
2022-09-02,09,17h30,"Entretien avec Guillaume FAURY, Directeur général d’Airbus.",Entretien,2022,True
2022-09-02,09,19h00,Remise de décoration individuelle.,Réception,2022,True
2022-09-05,09,10h00,"Entretien avec M. David MILIBAND, Président de l’International Rescue Committee.",Entretien,2022,True
2022-09-05,09,11h00,"Entretien téléphonique avec M. Volodymyr ZELENSKY, Président de la République d'Ukraine.",Entretien,2022,True
2022-09-05,09,15h00,"Entretien en visioconférence avec M. Olaf SCHOLZ, Chancelier de la République fédérale d'Allemagne.",Entretien,2022,True
2022-09-05,09,17h00,"Réunion avec Mme Carole DELGA, présidente de Régions de France, M. David LISNARD, président de l’association des maires de France et M. François SAUVADET, président des départements de France.",Réunion,2022,True
2022-09-06,09,11h00,"Entretien avec M. Gérald DARMANIN, ministre de l’Intérieur et des Outre-mer.",Entretien,2022,True
2022-09-06,09,12h00,"Entretien téléphonique avec M. William RUTO,  Président élu du Kenya.",Entretien,2022,True
2022-09-06,09,16h00,"Entretien avec M. Marc FESNEAU, ministre de l'Agriculture et de la souveraineté alimentaire.",Entretien,2022,True
2022-09-06,09,19h00,"Entretien avec M. Bernard ROMAN, ancien président de l’Autorité de régulation des transports.",Entretien,2022,True
2022-09-07,09,10h00,Conseil des ministres.,Conseil des ministres,2022,True
2022-09-07,09,13h15,Déjeuner avec la Première ministre.,Déjeuner,2022,True
2022-09-07,09,20h00,Dîner avec les élus ultra-marins.,Dîner,2022,True
2022-09-08,09,Toute la journée,Lancement du Conseil national de la refondation (CNR) à Marcoussis.,Inauguration,2022,True
2022-09-08,09,20h00,"Dîner avec Mme Hélène CARRERE D’ENCAUSSE, secrétaire perpétuel de l’Académie française, M. Mario VARGAS LLOSA et M. Antoine COMPAGNON.",Dîner,2022,True
2022-09-09,09,10h00,"Entretien avec M. Boris RAVIGNON, maire de Charleville-Mézières",Entretien,2022,True
2022-09-09,09,Après-midi,"Déplacement en Beauce à l’occasion de la 8e édition de Terres de Jim, rassemblement annuel des Jeunes Agriculteurs.",Déplacement,2022,True
2022-09-10,09,11h00,"Entretien téléphonique avec M. Volodymyr ZELENSKY, Président de la République d'Ukraine.",Entretien,2022,True
2022-09-10,09,Après-midi,"Entretien téléphonique avec M. Ismaïl Omar Guelleh, Président de la République de Djibouti.",Entretien,2022,True
2022-09-10,09,Après-midi,"Entretien téléphonique avec Mme Liz TRUSS, Première ministre du Royaume-Uni.",Entretien,2022,True
2022-09-11,09,13h30,"Entretien téléphonique avec M. Vladimir POUTINE, Président de la Fédération de Russie.",Entretien,2022,True
2022-09-12,09,19h30,"Entretien avec M. Kyriákos MITSOTAKIS, Premier ministre de la République hellénique.",Entretien,2022,True
2022-09-13,09,01h00,"Entretien téléphonique avec le Premier ministre d’Arménie, Nikol PACHINIAN.",Entretien,2022,True
2022-09-13,09,10h00,"Entretien par conférence téléphonique avec la Première ministre de la République d’Estonie, Kaja KALLAS, et le Président de la République de Lituanie, Gitanas NAUSEDA.",Entretien,2022,True
2022-09-13,09,10h30,"Entretien téléphonique avec le Président de la République d’Angola, João LOURENCO.",Entretien,2022,True
2022-09-13,09,Après-midi,Déplacement aux Sables d’Olonne sur le thème de l'enseignement professionnel.,Déplacement,2022,True
2022-09-13,09,17h30,"Entretien téléphonique avec le Président de la République d'Azerbaïdjan, Ilham ALIEV.",Entretien,2022,True
2022-09-14,09,10h00,Conseil des ministres.,Conseil des ministres,2022,True
2022-09-14,09,19h00,Présentation par les élèves lauréats du concours du Mobilier National de la nouvelle table du Conseil des ministres.,Discours,2022,True
2022-09-14,09,21h00,Entretien téléphonique avec Sa Majesté le Roi Charles III.,Entretien,2022,True
2022-09-15,09,16h00,Réception avec les préfets.,Discours,2022,True
2022-09-16,09,00h00,Entretien avec le Premier ministre d’Arménie M. Nikol PACHINIAN.,Entretien,2022,True
2022-09-16,09,09h30,"Entretien téléphonique avec le Président des Philippines, M. Ferdinand MARCOS Jr.",Entretien,2022,True
2022-09-16,09,Après-midi,Déplacement dans la Creuse à l’occasion des Journées européennes du patrimoine et de la cinquième édition du Loto du Patrimoine.,Déplacement,2022,True
2022-09-19,09,11h00,Funérailles de Sa Majesté la Reine Elizabeth II à Londres.,Cérémonie officielle,2022,True
2022-09-20,09,Toute la journée,77ème session de l'Assemblée générale des Nations unies à New-York.,Sommet,2022,True
2022-09-20,09,15h15,"Entretien avec le Président de la République islamique d’Iran, M. Ebrahim RAÏSSI, .",Entretien,2022,True
2022-09-20,09,16h15,"Entretien avec le Premier ministre de la République islamique du Pakistan, M. Shehbaz SHARIF.",Entretien,2022,True
2022-09-20,09,17h15,"Entretien avec la Première ministre du Royaume-Uni, Mme Liz TRUSS.",Entretien,2022,True
2022-09-20,09,20h00,Intervention devant l’Assemblée  générale des Nations unies.,Discours,2022,True
2022-09-20,09,22h00,Participation au 3ème sommet de l’Appel de Christchurch.,Sommet,2022,True
2022-09-21,09,Toute la journée,77ème session de l'Assemblée générale des Nations unies à New-York.,Sommet,2022,True
2022-09-22,09,Matin,Déplacement à Saint-Nazaire consacré aux énergies renouvelables.,Déplacement,2022,True
2022-09-23,09,13h00,Déjeuner avec la Première ministre.,Déjeuner,2022,True
2022-09-23,09,18h30,Conseil de défense et de sécurité nationale.,Conseil de défense,2022,True
2022-09-26,09,10h00,Conseil des ministres.,Conseil des ministres,2022,True
2022-09-26,09,13h00,Déjeuner avec la Première ministre.,Déjeuner,2022,True
2022-09-26,09,15h00,"Entretien avec M. Allain BOUGRAIN-DUBOURG, Président de la Ligue pour la protection des oiseaux.",Entretien,2022,True
2022-09-26,09,16h00,"Entretien avec M. Willy SCHRAEN, Président de la Fédération nationale des chasseurs.",Entretien,2022,True
2022-09-26,09,17h30,"Entretien avec M. Nikol PACHINIAN, Premier ministre d’Arménie.",Entretien,2022,True
